"name","mz","rt","S20","S30","S39","S49","S59","S69","S78","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S21","S22","S23","S24","S25","S26","S27","S28","S29","S31","S32","S33","S34","S35","S36","S37","S38","S40","S41","S42","S43","S44","S45","S46","S47","S48","S50","S51","S52","S53","S54","S55","S56","S57","S58","S60","S61","S62","S63","S64","S65","S66","S67","S68","S70","S71","S72","S73","S74","S75","S76","S77","S79","S80","S81","S82","S83","S84","S85","S86","S87","S1","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","QC1","QC2","QC3","QC4","QC5","QC6","QC7","QC8","QC9","QC10","QC11","QC12","QC13","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","QC22","QC23"
110,244.94356,730.357,23335.45,37636.73,22690.11,24074.51,25123.22,18777.22,24657.37,28246.57,24810.96,23003.85,28157.72,23010.53,24913.89,31759.13,36082.47,25489.56,35003.8,25603.28,34348.01,34477.49,18524.72,27784.98,28364.65,32528.13,27442.24,26619.35,28501.78,27697.05,25021.53,25266.69,26369.36,25285.02,27168.69,24377.94,25355.94,31613.87,22049.46,21897.64,9518.067,22220.89,21882.64,8981.754,21837.46,23475.89,23907.73,22045.9,23771.18,28310.31,23040.99,23467.55,22861.53,21812.91,22347.99,20240.58,21379.08,22827.03,20332.63,19626.99,10488.32,25978.69,10358.22,19474.91,20777.92,28230.75,20248.65,18969.11,18896.33,18561.97,19136.27,18322.38,17507.16,19046.85,19100.12,18880.67,18367.65,18251.35,18131.78,17060.5,18858.46,10291.35,18962.9,19226.99,18100.09,17951.17,15856.75,15916.9,16166.46,15305.19,16135.3,17356.12,16933.75,15979.27,17029.96,16214.84,9822.791,16661.44,14838.07,14992.96,15110.22,14698.03,14212.41,15012.18,14956.91,14451.36,13398.84,13804.55,13409.15,14179.06,13499.76,13596.75,12540.74,13819.43,13257.79,13019.54,13072.93,13256.86,12820.36,11477.47,11981.86,12061,12345.39,11981.84,10376.26,12024.21,13101.55,11568.89,11226.8,11467.45,11313.18,11072.94,11530.36,10227.81,10529.79,10906.72,10409.71,9834.364,11130.27,9732.559,10461.75,9697.047,8458.526,10173.57,9289.384,8800.974,8596.246,8763.676,8893.164,9459.192,9564.159,8441.735,9448.798,9129.208,9274.428,9679.364,39309.3,24874.05,25182.75,27130.9,23939.52,23425.87,23269.65,29179.56,21719.03,26221.35,20179.9,18147.54,17618.92,16912.68,15004.98,12829.75,13520.27,11617.39,11288.24,10364.2,8167.412,8071.743,8362.082
111,247.09197,396.783,15208.48,16579.52,15668.92,16076.34,15516.36,15251.58,15233.36,15136.55,14408.69,14399.56,15076.71,14815.65,14843.63,15132.62,14237.67,14309.7,14916.19,14013.47,15040.28,14684.58,14622.32,15080.71,14354.38,14014.93,14466.85,14581.81,14782.36,14026.44,14753.34,14269.69,14665.68,14756.8,14952.67,14390.97,14707.24,16737.57,14804.23,14045.68,14606.17,14870.36,14401.54,14967.48,15094.52,14968.34,16375.37,16699.19,16824.85,16231.76,16739.94,16905.98,17382.53,17018.76,15550.26,16786.07,17180.95,16599.83,17757.07,17347.7,16535.01,17007.88,16294.15,16334.73,16045.06,17300.92,17209.07,16880.52,16354.36,16351.46,16647.94,16591.27,18439.11,19084.91,19605.12,19154.95,19866.23,19299.21,18502.15,18469.07,19202.87,19745.56,19005.65,18958.74,19425.34,19292.81,20380.87,18424.56,18827.92,14683.97,17288.6,18500.3,18188.47,19817.75,19930.33,20741.59,20121.29,20785.99,19307.56,19258.92,20575.63,19566.56,19671.84,19865.58,20464.03,20398.86,20457.5,20062.38,20168.88,20634.34,20681.11,20872.77,21308.81,21194.71,16608.84,21531.28,21732.11,21960.17,22573.65,21494.07,23314.9,21735.85,22409.96,21821.17,21784.08,23098.65,22072.5,22801.39,22935.42,22641.82,23289.44,22710.21,22836.45,25980.61,23468.12,23050.92,23594.58,24028.05,25415.34,23983.79,23627.02,23980.8,22946.89,23576.57,23411.04,23401.41,24357.48,24684.91,23878.78,24237.97,23863.66,24137.81,16857.98,23926.1,23350.61,23755.59,14898.19,14603.55,14905.81,14573.65,14479.7,14646.1,14485.54,16316.28,16567.07,16081.6,17840.45,18946.6,19212.98,19203.57,19375.9,19386.48,21413.31,21378.75,22432.92,23146.35,22132.89,24063.84,23190.46
112,247.14017,574.1,324269,319309.9,313580.6,299708.8,307048.5,293940.4,286132.3,296467.5,282457.5,285955,282466.2,277088.1,271613.9,274593.2,263572,265945.8,256580.1,239766.4,255057.1,246118.6,247763.8,244654.3,234298.3,229693.9,221958.7,226507.9,238672.6,224253.8,218337.1,214151.7,215721.5,221103.5,216712.1,212898.4,217184.2,210206.8,200558,192684.8,193981,175457.2,187681.6,179697.1,171998.2,175949.7,164960.8,169824,163942.8,170505,160723.1,157674.5,164767.9,156950.1,142615.4,147552.1,151892,148099.7,144522.2,143904.7,139115.7,139056.7,139896.1,136323.9,142315.5,139574.8,131934.4,127666.2,117643.7,119553.6,121990.6,113450.1,125932,124093.2,124969,117578.3,118582.7,116895.1,111004.8,104255.4,110100.7,113871.8,105744.4,107300.3,103118.9,103479.2,97472.8,100430.2,106402.8,98267.59,101842.4,105404.9,104953.8,101900.2,106074.5,100073.8,99207.47,101832.8,90253.41,93871.43,94566.13,90903.1,89322.89,88613.47,91996.89,86114.49,88402.74,84384.19,83709.52,82142.84,83150.82,83898.85,83577.74,83584.19,79289.59,79126.09,76531.59,75767.78,76007.28,76305.63,71920.43,61793.5,61683.04,68157.92,73082.36,71386.78,65266.96,66734.01,70009.77,66462.8,65253.93,65022.79,64044.97,63504.45,64847.96,65194.32,63841.21,62340.96,62563.41,63558.49,64015.86,60219.5,60234.35,60535.31,59971.82,57943.83,55890,58270.52,57698.27,56646.09,57015.59,52784.25,57574.3,55756.14,52597.77,55423.26,323522.3,287035.3,272604.3,229356,216934.2,199893.3,177862.9,158973,150135.9,126978.2,120111.4,107758.9,104808.9,99204,98337.2,84825.98,81461.46,66901.9,68806.35,65361.55,58873.54,55803.97,51376.01
113,247.16454,542.352,13512.32,13146.19,14069.21,13997.6,14125.75,15660.22,13093.25,13647.51,13606,13491.33,12895.5,13105.47,13285.93,13351.14,13396.41,13029.61,14877.51,12032.02,13505.91,12739.72,12295.78,12918.15,12335.6,12436.94,12398.31,12600.07,12496.93,12204.05,12186.01,12031.82,12573.37,12529.18,12004.96,12590.8,12315.88,12558.32,13390.67,11494.14,11751.55,12209.15,12016.55,11528.54,11726.71,11341.56,12340.26,12859.51,12223.8,12523.78,12708.43,12480.93,12443.89,12312.96,11279.27,11847.92,12819.57,12737.36,13637.13,11817.22,11866.5,11892.15,12278.98,12034.99,12248.38,12440.32,12473.78,12156.99,11966.98,11662.35,11727.15,11385.73,12107.82,12370.66,11887.48,12046.35,12014.22,12070.67,11545.87,11332.71,12237.87,11822.47,11572.36,13812.83,11584.08,11448.49,10145,11003.01,11549.6,10403.38,11005.69,11140.68,11227.46,10929.12,11269.17,11852.39,11779.37,11500.72,10687.95,10725.31,10414.9,10456.3,10220.93,10367.48,10493.64,10495.11,10265.11,10132.96,10119.8,10117.2,9986.688,10180.9,10370.77,10271.12,10178.65,9714.648,9380.36,9987.36,9812.288,9670.462,10012.75,9252.949,9795.032,9210.392,9047.028,9446.002,9177.736,9454.45,9391.698,9335.436,9270.477,9120.709,9679.167,9439.018,9322.462,8648.559,9037.22,8754.529,9057.422,9046.73,8759.916,8983.428,9063.837,8896.473,8843.724,8997.757,8537.292,8371.241,8839.642,8272.627,8350.195,8457.303,8767.905,8729.451,8932.546,8456.93,13816.28,13783.56,13467.9,12049.04,12128.57,11855.12,11869.5,12800.86,12850.46,11925.25,11834,11613.42,11438.58,11101.81,10173.93,9924.822,9546.288,9685.43,9273.936,9591.905,8841.986,8933.023,8176.825
114,247.1758,395.38,19809.99,16745.1,15899.16,17958.33,18436.18,18479.34,17987.92,18668.02,18123.28,19281.77,19014.84,18428.27,18043.52,375.9696,18844.96,18172.44,17960.37,16880.83,17021.68,17646.97,18051.53,15595.62,18895.18,17942.55,17722.56,374.0485,18139.85,18613.86,18325.65,18343.95,17232.79,18660.26,19885.32,20139,20418.04,18289.97,19461.76,460.7993,18975.93,16356.71,19088.93,18562.05,18798,20238.58,20809.06,20296.65,20510.97,20867.84,20462.03,20764.51,312.2476,19851.17,19058.66,17865.65,17835.92,17520.02,12916.09,17659.06,16110.7,13506.03,15942.2,14690.35,13407.64,13878.08,11515.15,11157.49,9782.658,9526.963,9179.998,8651.222,7226.919,7235.717,7181.691,6467.352,5991.286,6767.171,6110.674,5811.322,6474.668,6681.329,6044.47,6378.141,6418.606,6545.7,5607.259,6308.147,6355.715,290.7694,6238.363,6343.434,6068.944,5956.545,6559.834,6418.426,6150.806,5619.651,6196.166,6337.5,6607.034,6335.572,6417.353,6595.166,7043.868,7008.93,7229.398,4062.39,6790.031,6985.715,2179.388,7517.554,1306.723,7437.864,324.3872,8825.663,1992.724,2808.315,8853,1952.001,8244.469,7250.259,985.6794,643.3572,1269.37,1113.564,1409.386,8111.557,677.2849,7774.378,330.4389,7857.775,456.2917,251.3895,8352.174,283.2714,280.4321,7891.625,242.9748,8366.24,309.1399,298.6484,328.8391,8422.825,261.6879,329.4451,8288.985,8625.394,330.6727,294.4395,244.9061,252.445,29880.66,268.2803,253.7833,192.4184,399.8148,18164.38,17894.92,18707.01,18088.78,18796.69,17350.31,21268.41,15896.58,365.8723,7650.697,5610.771,6156.99,6048.145,6381.292,6926.278,7515.986,7797.754,8192.895,8142.033,273.2873,237.4459,8890.113
115,248.09211,233.96,80853.21,92509.96,94641.02,90327.1,83387.53,85244.56,90209.05,79882.74,80038.21,87304.33,83811.26,77375.86,83303.18,10130.44,84731.01,82399.92,73527.35,80153.42,74023.95,79177.27,73786.7,81312.51,73396.94,79453.32,69603.9,96088.33,65542.69,73540.09,77259.75,76900.31,72475.41,78233.77,77066.98,75531.57,77758.6,75600.92,77005.54,89368.51,72295.53,76098.58,75978.82,73409.03,75482.4,61608.86,80100.61,74611.24,82059.78,80304.3,77617.19,75807.42,104732.9,76091.03,86311.84,77980.38,84705.7,84541.3,84652.28,83485.01,83945.25,80934.62,84250,81004.75,83620.13,82499.92,83907.02,80662.11,89603.31,88477.18,83474.04,87350.58,97700.61,98409.86,94041.96,93336.35,91343.51,94082.71,92089.67,93843.7,101008.2,100919.1,96814.25,97620.71,100847.3,107320.2,106132.4,103800.9,104390.5,80446.41,101117.4,101049.4,111597.2,109171.1,110101.4,110578.8,112123.7,113240.8,109913.2,104456.1,108665.4,111030.1,115964.9,116645.7,111530.2,117574.4,118403.1,112481.5,115464.3,120943.9,120142,124926,125235.7,127724.2,64053.6,125383.1,135062.7,134278.4,135282.4,139097.1,135492.8,136769.1,141664.2,140245.3,146724.8,137552.3,140870.3,147402.3,146531.7,148965.3,152253.8,153138,152584.5,155590.2,155650.4,156696.9,155963.3,158394.1,158425.6,158012.4,164105.5,163000.2,169872.3,164636.3,166542.2,162929.7,168864.6,176277,177883.5,179410.7,180012.1,178547.5,36658.5,179057.7,184492.9,188129.2,17208.62,85309.32,72539.64,76571.3,79745.22,81192.03,76504.17,78905.38,80822.02,100698.6,98619.06,96977.42,108849.8,107691.1,109125.9,126719.4,129241.5,137597.1,141858.7,157625.2,170573.2,174111.9,188843.9
116,248.1494,441.746,148144.3,154127.6,179699.2,146268.9,145220.1,147815.5,143070.8,144343.8,145653.1,144219.8,144259.3,146141.4,141204,149921.5,147930.3,143435.6,166639,144480.8,138955.3,138068.2,134942.6,137136.2,134526.2,138690.4,141943.3,141387.4,135296.8,137246.4,135863.3,136014.7,136196.8,136410.2,141353.4,140772.3,141396.8,147743.9,138632.1,147319.6,137363.3,138357.7,137479.1,133825.3,135316.7,138164.1,146084,146738.1,146986.3,147172.3,144695.5,140211,159813.4,146416.1,148219.1,146429.8,145752.4,140527.5,147229.5,147842.6,137247.6,144661.4,146553.2,143569.3,141065.5,146580.1,142267.3,143519.7,138814.3,134570.8,139964.5,143534.1,154630.1,154089.8,154590.8,149795.9,149360.8,149355.1,142544,136201.5,147164.4,150741.7,142883,144108.6,140605.1,145351.9,132649.9,144317.5,147490.7,154623.9,143851,146044.5,144687.6,152288.1,153683.6,153100.3,156149.4,152303,143631.6,151206.4,147551.8,154355.7,147610.2,151361.8,152073.5,151258.9,155985.8,148743.8,148690.2,147917.3,153636.8,155745.7,154672.1,156820.5,169856.2,152123.9,151926,154912.7,157590.7,150674.1,153243.1,151341.8,154049.3,149646,154020.6,149368.5,151334.6,151555.4,152678.9,153338.9,171381.6,158242.8,156441.2,157584.1,159150.3,154289.4,156418.1,155626.3,164892.7,161168.6,156310.1,153810.6,164155.7,157275.5,161651.7,159125.3,156978.1,155141.9,161083.5,157321.2,151683.4,153802.1,173945.5,150858.4,150680,151454.9,158296.1,144690.9,146516.5,136545.9,133570.7,143342.7,136261.4,147515.9,145830.9,149391.7,154401.6,144724.9,138148.1,147502.9,145767,157182.7,153738.6,151404.4,153038,155230.1,161071.7,160473.8,149791.8
117,250.88359,753.406,14402.4,16425.14,16157.87,16003.51,12925.92,16309.78,16619.74,13101.26,19488.93,17909.96,18795.89,15312.43,13982.96,21721.79,11943.88,9430.663,14284.35,18325.01,19322.6,18291.31,18575.47,17999.91,18085.06,19215.73,16382.83,18201.47,18842.5,18527.18,16824.21,17084.01,17634.05,20437.77,17007.93,18698.06,16482.09,18836.37,16200.63,17937.93,17102.68,16701.33,16491.01,16734.22,15056.02,15707.57,15391.25,17401.75,17362.56,15140.81,14298.85,15577.87,15812.04,13478.97,15788.8,14166.52,15681.32,13893.55,13078.05,15892.93,13926.76,13979.42,14604.03,14359,15314.41,16159.58,16568.6,14097.81,14305.8,15948.62,14417.59,16169.68,15095.01,15852.87,15715.23,18663.12,16153.96,14962.64,16247.23,17676.27,16542.83,17351.46,16895.82,10435.18,16485.63,15696.74,13851.64,14077.64,16932.34,13493.03,13549.21,13935.76,14403.98,13855.57,15653.64,14729.6,14878.77,16926.36,12149.9,13464.22,13532.57,13778.7,13351.07,6515.41,13789.94,13680.35,12692.3,13390.6,14682.31,13396.97,13366.23,14542.18,12574.95,13466.47,12686.6,13039.52,12906.94,12336.35,13453.76,15157.18,12490.48,6285.397,12988.78,12471.03,12431.09,12708.51,13140.31,12316.66,12992.73,13776.75,13638.86,12185.42,11815.28,13646.08,12629.05,13944.62,12630.3,12885.43,10884.2,13235.49,13300.3,12194.77,12631.37,11415.42,13084.77,12568.73,11863.49,12539.21,11699.52,12321.09,12502.08,12083.72,12533.03,11925.61,14983.42,11506.09,18082.04,14416.92,19416.96,20186.41,17706.11,17180.1,17024.27,16742.42,15167.65,16213.88,16108.03,16387,15231.05,13296.08,11598.97,13640.88,13550.69,11987.96,12914.75,13102.58,12241.86,12123.27,11930.17
118,251.12726,282.805,11469.45,12303.6,13187.52,11760.21,11862.24,11909.77,11062.04,10570.64,10706.67,10800.78,10487.62,10649.61,10148.62,11637.95,10290.78,10508.47,10778.01,11093.14,13011.98,10108.16,10090.08,9774.449,10088.75,9790.701,10076.01,13879.18,9587.983,11524.7,9465.691,9338.003,9157.049,9299.38,9561.64,9960.738,9784.93,9648.932,9568.4,9684.9,8940.182,9552.271,8786.077,9088.245,9126.976,9251.008,10444.22,9826.536,10318.82,10133.48,9852.746,9847.179,11053.59,9704.525,10262.24,9830.975,12832.99,9670.918,9805.406,9847.335,9817.044,9599.176,9298.905,9286.757,9336.775,9207.595,8806.623,8712.097,8701.816,8680.768,17400.35,8690.723,8931.961,9156.774,8874.189,8523.742,8888.04,8847.208,8831.793,8278.957,9087.542,8863.443,9010.857,8929.803,8620.932,8844.57,7772.463,8248.579,8506.386,9082.785,8592.868,8745.51,8778.554,9055.201,9240.91,9198.61,9065.697,9090.046,8709.206,8513.811,7875.703,8112.598,8006.363,7794.756,8161.265,8153.271,7857.929,7418.385,7454.863,7799.428,7665.401,7385.2,7563.096,7737.792,8793.974,7906.53,7745.388,7509.798,7779.135,8255.029,7987.656,8285.887,7977.426,8068.934,7914.452,7173.212,7053.004,7299.916,7392.702,7512.439,7668.944,7720.491,8133.914,7654.711,7913.432,8153.51,7855.386,7630.442,7847.44,7913.408,7718.564,7525.05,7709.142,7304.187,7494.186,7450.388,7388.07,7749.328,7961.2,8264.663,8146.338,8048.462,8061.626,8027.021,8017.57,8123.662,14026.02,11021.23,10472.25,9798.93,9391.035,10464.17,9315.178,9838.872,11908.43,10607.91,9809.395,8556.737,8942.661,9005.845,8266.839,8036.831,7959.366,8226.279,6958.551,7824.4,7984.699,7833.809,7997.845
119,251.12303,467.972,7126.297,7562.02,6883.031,7586.98,6799.173,7317.376,7036.256,7309.128,7165.837,7045.19,7128.031,6776.508,7082.416,7196.91,6911.847,6606.65,6741.147,6446.232,6625.867,6726.72,6285.76,6573.984,6423.14,6690.72,6737.28,6713.531,6624.658,6680.856,6390.081,6513.271,6573.9,6527.753,6660.04,6519.667,6651.501,6591.471,6477.777,5897.083,6322.06,6001.585,6040.34,6198.502,6259.675,5962.782,6112.74,6168.798,6340.039,6180.074,6374.519,6215.675,6226.139,6302.355,6242.9,6271.456,6184.065,7218.367,6214.191,6196.052,6526.433,5925.875,6221.184,6085.408,5921.156,6282.793,6298.089,6292.601,5874.841,5795.708,6010.547,5976.554,6222.837,6504.461,6580.227,6398.041,6176,5922.869,5923.221,5743.36,6030.086,5974.457,5919.078,5956.738,5805.206,6175.823,5389.404,5872.48,5774.47,5408.105,5676.588,5844.219,5888.018,6277.637,5972.544,6133.467,5959.216,6281.764,5784.583,6075.601,5841.103,5418.765,5725.37,5527.66,5668.491,5748.373,5625.96,5588.213,5812.997,5633.542,5606.34,5402.191,5536.73,5554.632,5509.406,5243.696,5294.494,5229.338,5384.427,5407.712,5296.412,4981.969,5147.425,5287.255,5179.661,5319.218,5226.365,5093.958,5129.647,5089.626,5128.343,5090.586,4983.23,4922.583,4937.74,5027.987,4800.193,4876.576,4760.1,4661.597,4820.315,4661.937,4628.79,4688.789,4416.77,4642.747,4552.564,4469.867,4288.09,4508.145,4329.545,4288.515,4344.156,4241.9,4276.798,4627.779,6780.251,7240.898,6847.171,6400.65,6830.786,6624.452,6444.461,6216.947,6016.726,6029.1,6301.239,5765.231,5891.133,5866.914,5759.101,5497.082,5411.361,5026.381,5086.419,4824.916,4358.253,4229.256,4019.955
120,255.13343,593.658,7802.796,8091.465,7852.297,7830.666,7972.251,8227.016,7889.381,7971.745,7176.036,7610.817,7521.115,7317.576,7011.84,7545.099,7159.919,7684.386,7290.195,6205.85,7310.672,7507.605,7315.397,7187.16,7392.464,7074.388,6521.284,6675.424,7308.044,6672.295,6726.927,7002.906,6512.868,7003.498,7498.687,6665.87,7046.46,7610.865,6250.116,5726.296,6228.086,6371.929,6469.259,7130.484,6411.665,6245.284,6588.403,6646.769,6739.067,6335.833,6667.218,6810.496,6747.354,6642.654,6426.168,6662.81,6525.849,6387.257,6567.447,6165.433,6172.614,6231.171,6597.783,6093.941,6352.701,6623.293,6533.617,6206.671,6072.039,6155.907,6374.071,6155.859,6388.62,6471.171,6635.547,6409.377,6041.407,6209.238,6217.65,5686.12,6344.098,6100.402,5963.307,5865.54,6088.005,5915.276,5310.66,5912.592,6043.719,5166.099,5870.003,6067.997,6001.69,5981.166,6119.777,5806.786,6215.44,6099.763,5743.675,5969.324,5686.383,5864.036,5804.74,5455.363,5294.873,5425.236,5543.192,5359.503,5013.334,5391.301,5443.572,5131.155,5216.633,5339.424,6021.021,5112.859,5969.423,4989.736,5124.787,4977.59,5647.512,4354.64,4670.955,4733.552,5193.135,5058.631,4839.649,5007.836,5014.517,4975.523,4962.076,4826.435,4922.993,5234.698,4815.45,4718.835,4391.253,4979.361,4886.278,5554.614,5030.958,4862.638,4953.349,4970.542,4693.332,4711.383,4732.679,4250.552,4633.721,4593.862,4813.248,4425.899,4236.487,4727.144,4370.209,4515.962,6738.459,7444.583,7596.433,7550.637,6977.162,5967.236,6743.572,6459.817,6076.607,6368.538,6068.327,5934.436,6326.892,5733.857,5689.05,5261.549,5164.407,4958.5,5188.39,4960.482,4393.165,4700.331,4675.346
121,255.1446,250.121,21946.82,21745.61,21970.93,21864.92,21572.3,21931.48,20389.99,19540.99,19125.03,18052.94,18043.76,18077.36,18239.73,20543.4,17541.69,17325.8,18110.66,18577.64,16965.37,15867.79,17147.99,15936.28,16066.62,15596.33,16483.8,18493.82,15112.23,15798.83,14977,14982.43,14327.86,15256.29,14619.13,14918.92,15180.2,15561.04,14723.1,16547.22,14066.68,14697.8,13937.79,14292.7,14137.97,16143.61,16437.8,16989.64,16404.72,16328.5,16660.02,15342.32,19144.62,15072.29,17099.68,15711.49,15141.79,15213.27,15435.72,14924.33,15764.34,15377.17,16909,14923.46,14531.84,15021.52,14760.99,14624.72,14219.37,13999.17,14332.86,14442.06,16276.95,14431.52,14697.82,14271.87,14300.99,14123.83,14059.8,13301.53,14316.05,13971.24,13591.41,13577.37,13325.37,13595.36,12322.49,12180.77,12858.55,16042.28,13347.78,13321.11,13718.36,13647.25,13297.76,13553.15,14062.15,13471.39,13017.76,13011.46,12505.76,13505.9,12060.85,11757.52,11956.24,12329.23,12192.15,12006.98,11193.82,11933.27,11113.22,11265.16,11355.21,10879.29,14652,12156.92,11701.27,11538.24,11917.01,12049.02,11819.38,12042.63,11491.7,11971.58,12260.87,12662.16,10948.29,10613.93,10739.33,11080.24,11738.4,11182.7,11895.55,11562.73,11497.51,11160.85,11606.5,11056.72,10585.85,10680.1,10845.41,10842.76,10968.03,10319.29,10018.95,10550.45,10042.19,11056.71,11135.32,11184.99,10072.36,10784.37,14110.53,10582.25,10929.99,10387.32,28147.12,19833.73,18294.96,16185.04,14668.12,17512.77,14608.42,15725.66,15378.06,17224.65,16481.22,13897.8,13503.21,13240.23,12179.48,12970.64,11364.52,11132.6,10799.64,11315.29,12169.33,10427.33,10950.6
122,255.15839,271.835,9165.895,9384.669,9237.808,9218.802,9243.774,8662.946,8950.226,8524.473,8370.22,7988.634,7919.858,8289.535,8176.435,6354.54,7799.082,7915.733,8195.678,8110.914,8067.737,7802.598,7599.669,7695.514,7721.375,7803.534,7517.962,6047.026,7565.261,7235.422,7271.974,7187.13,7268.552,7413.37,7159.781,7684.768,7445.275,7616.641,7492.535,5414.332,7045.501,7095.145,6932.213,7342.175,7136.294,7323.138,8119.574,8298.615,8225.461,8046.037,7899.265,7702.275,6383.208,7909.695,8322.095,8133.216,7865.633,7808.194,7705.115,7959.168,8116.326,7742.323,7864.642,7594.6,7284.559,7692.444,7559.619,7497.834,7512.656,7359.07,7508.83,7738.062,7567.363,7873.448,7713.753,7563.455,7667.451,7800.121,7178.952,7424.182,7571.348,7632.758,7512.728,7510.78,7375.892,7693.723,6817.939,7238.852,7485.161,6315.978,7341.591,7322.377,7520.507,7829.73,7976.242,8102.565,7959.327,8195.576,7519.431,7732.53,7092.191,7231.465,6855.105,7449.762,7135.181,7070.977,6981.9,7303.465,6809.787,7051.883,6932.46,6839.702,6944.24,7092.269,6437.101,7042.281,6903.53,6800.109,7028.444,7004.88,6920.877,6714.898,6649.004,6739.474,7040.855,6404.187,6330.3,6168.027,6279.366,6849.289,6868.036,6906.623,6836.833,6367.084,6888.64,6640.719,6529.464,6641.296,6760.63,6583.01,6431.921,6524.938,6659.731,6371.527,6248.586,6448.957,6346.256,6668.615,6503.246,6683.567,6530.05,6525.338,6869.702,6530.096,6426.771,6207.559,8535.032,8407.214,8050.393,7492.223,7302.519,8372.774,7273.942,7924.125,7513.684,6310.944,7931.42,7006.866,7555.248,7947.862,7205.836,7132.983,7044.657,6884.408,6072.02,6725.954,6606.935,6857.501,6222.961
123,257.14695,398.9055,37052.38,37226.64,38062.82,41566.82,41849.51,40047.86,41244.19,40664.85,39755.33,40342.07,40400.66,42331.92,42878.21,27738.56,42623.9,40946.66,40713.2,39324.39,40984.39,39719.6,42761.4,37710.21,43602.64,41414.89,41898.95,27869.89,44732.52,42000.83,43073.34,42347.31,43372.63,42187.42,42625.69,44017.09,44881.75,42948.29,39773.27,24652.13,40203.62,32890.69,43734.81,40195.5,40135.69,40748.59,37650.82,37974.31,36990.58,37245.2,39208.61,38919.12,26232.07,39020.37,34040.87,35294.32,32936.96,32356.65,27625.16,33428.96,33140.96,31560,32740.19,29424.43,29719.19,31806.09,30283.98,28181.62,25421.99,24956.34,23854.93,22595.88,20966.41,22024.1,21903.8,21650.5,19759.29,18811.69,17405.71,13711.43,14688.04,14344.76,14878.49,14379.12,12646.17,11460.42,11431.32,11865.84,13012.62,35132.07,12433.45,12122.29,12351.89,12030.58,11540.7,11685.15,11947.54,10951.9,10906.95,10823.57,8977.458,9054.084,8926.984,8585.626,8809.604,8585.463,8699.072,7561.221,8280.834,6911.787,7578.375,6831.518,6665.738,6156.911,40639.11,7784.25,8442.024,8078.112,8074.948,7775.572,7852.866,6412.656,6845.996,7018.061,6865.858,7780.863,7995.551,8583.693,7876.973,8384.119,8588.058,8478.979,8708.451,8888.675,8558.89,8550.22,9062.712,9031.093,9159.313,8998.739,9600.358,8901.173,10730.73,10482.43,10687.41,11133.47,11059.38,10006.46,9295.582,9855.6,10108.68,9784.424,43926.25,11790.67,12100.68,12126.07,28263.68,41331.89,42209.42,39594.16,42867.73,41042.11,39561.01,37603.8,31412.04,30841.6,21054.91,15068.09,11428.17,11784.21,10112.27,7705.502,6448.602,7252.061,9034.515,8360.29,8883.094,9544.534,11766.89
